"year","month","intent","police","sex","age","race","hispanic","place","education"
2006,"07","Homicide",0,"M",27,"Black",100,"Trade/service area","HS/GED"
2006,"07","Suicide",0,"M",64,"Black",100,"Other specified","BA+"
2006,"06","Suicide",0,"M",41,"White",100,"Home","HS/GED"
2006,"07","Homicide",0,"M",20,"Black",100,"Street","HS/GED"
2006,"07","Suicide",0,"M",79,"Hispanic",270,"Home","Less than HS"
2006,"07","Suicide",0,"M",55,"White",100,"Home","BA+"
2006,"07","Homicide",0,"M",26,"Black",100,"Other specified","Less than HS"
2006,"07","Suicide",0,"M",34,"White",100,"Home","HS/GED"
2006,"07","Homicide",0,"F",51,"Black",100,"Home","Less than HS"
2006,"07","Suicide",0,"M",61,"White",100,"Home","HS/GED"
2006,"07","Suicide",0,"M",38,"Hispanic",260,"Home","Less than HS"
2006,"07","Suicide",0,"M",73,"White",100,"Trade/service area","Some college"
2006,"07","Suicide",0,"M",78,"Hispanic",270,"Home","HS/GED"
2006,"07","Suicide",0,"M",85,"White",100,"Home","HS/GED"
2006,"07","Suicide",0,"M",75,"White",100,"Street","BA+"
2006,"07","Homicide",0,"M",22,"Hispanic",260,"Trade/service area","Less than HS"
2006,"07","Homicide",0,"F",21,"Hispanic",260,"Home","Some college"
2006,"07","Suicide",0,"M",45,"White",100,"Home","Less than HS"
2006,"07","Suicide",0,"M",20,"White",100,"Home","HS/GED"
2006,"07","Suicide",0,"M",78,"White",100,"Home","BA+"
2006,"07","Suicide",0,"M",45,"White",100,"Home","HS/GED"
2006,"07","Homicide",0,"M",25,"Black",100,"Other unspecified","HS/GED"
2006,"07","Homicide",0,"M",25,"Black",100,"Street","Less than HS"
2006,"07","Suicide",0,"M",29,"Black",100,"Home","HS/GED"
2006,"07","Homicide",0,"M",18,"Asian/Pacific Islander",100,"Street","HS/GED"
2006,"07","Suicide",0,"F",77,"White",100,"Home","HS/GED"
2006,"07","Homicide",0,"M",50,"White",100,"Street","Some college"
2006,"07","Homicide",0,"M",46,"Hispanic",280,"Home","Less than HS"
2006,"07","Homicide",0,"M",24,"Black",100,"Street","Less than HS"
2006,"07","Homicide",0,"M",20,"Black",100,"Street","HS/GED"
2006,"07","Homicide",0,"M",56,"White",100,"Home","BA+"
2006,"07","Suicide",0,"M",30,"White",100,"Other specified","BA+"
2006,"07","Homicide",0,"M",23,"Hispanic",220,"Other specified","HS/GED"
2006,"08","Suicide",0,"M",43,"White",100,"Other specified","Some college"
2006,"07","Suicide",0,"M",48,"White",100,"Home","HS/GED"
2006,"06","Suicide",0,"M",30,"Black",100,"Other specified","Some college"
2006,"07","Suicide",0,"M",51,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"M",20,"Black",100,"Other unspecified","HS/GED"
2006,"07","Homicide",0,"M",22,"Black",100,"Home","Some college"
2006,"07","Homicide",0,"M",21,"Black",100,"Home","Less than HS"
2006,"07","Undetermined",0,"M",26,"White",100,"Trade/service area","BA+"
2006,"07","Suicide",0,"M",76,"White",100,"Home","HS/GED"
2006,"07","Homicide",0,"M",17,"White",100,"Street","Less than HS"
2006,"07","Homicide",0,"F",33,"Black",100,"Street","BA+"
2006,"07","Homicide",0,"M",50,"Black",100,"Home","BA+"
2006,"07","Homicide",0,"M",42,"Black",100,"Street","Less than HS"
2006,"07","Suicide",0,"M",57,"White",100,"Home","Less than HS"
2006,"07","Suicide",0,"M",75,"White",100,"Home","Some college"
2006,"07","Homicide",0,"M",26,"Black",100,"Home","Less than HS"
2006,"07","Homicide",0,"M",17,"Black",100,"Trade/service area","HS/GED"
2006,"07","Homicide",0,"F",28,"Black",100,"Other specified","HS/GED"
2006,"08","Suicide",0,"M",45,"White",100,"Home","Less than HS"
2006,"08","Suicide",0,"M",53,"White",100,"Other specified","Some college"
2006,"07","Homicide",0,"M",40,"Black",100,"Street","NA"
2006,"07","Suicide",0,"F",25,"White",100,"Home","Less than HS"
2006,"07","Homicide",0,"M",53,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"F",82,"White",100,"Other unspecified","Less than HS"
2006,"07","Homicide",0,"M",26,"Black",100,"Other unspecified","HS/GED"
2006,"07","Homicide",0,"M",41,"White",100,"Street","HS/GED"
2006,"07","Homicide",0,"M",29,"Black",100,"Other specified","HS/GED"
2006,"08","Suicide",0,"M",48,"White",100,"Home","Some college"
2006,"08","Suicide",0,"F",58,"White",100,"Home","HS/GED"
2006,"07","Suicide",0,"M",48,"White",100,"Home","HS/GED"
2006,"07","Suicide",0,"F",52,"White",100,"Home","HS/GED"
2006,"07","Homicide",0,"F",38,"Hispanic",260,"Other specified","Some college"
2006,"07","Suicide",0,"M",54,"Hispanic",270,"Other specified","HS/GED"
2006,"07","Suicide",0,"M",26,"White",100,"Home","Some college"
2006,"08","Suicide",0,"M",52,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",47,"White",100,"Trade/service area","HS/GED"
2006,"08","Suicide",0,"M",33,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"F",31,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",53,"White",100,"Home","HS/GED"
2006,"07","Homicide",0,"M",19,"White",100,"Other specified","Less than HS"
2006,"08","Suicide",0,"F",45,"Black",100,"Home","Some college"
2006,"08","Suicide",0,"F",30,"White",100,"Home","BA+"
2006,"08","Homicide",0,"F",35,"Black",100,"Home","Some college"
2006,"07","Suicide",0,"F",22,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",22,"White",100,"Home","Some college"
2006,"08","Homicide",0,"M",32,"Black",100,"Street","Some college"
2006,"07","Homicide",0,"M",20,"Black",100,"Street","Some college"
2006,"08","Suicide",0,"F",36,"White",100,"Home","HS/GED"
2006,"07","Homicide",0,"M",25,"Black",100,"Other specified","HS/GED"
2006,"08","Suicide",0,"M",50,"White",100,"Home","Some college"
2006,"07","Homicide",0,"M",76,"Hispanic",270,"Trade/service area","HS/GED"
2006,"07","Homicide",0,"M",54,"White",100,"Other unspecified","Some college"
2006,"07","Suicide",0,"M",63,"Hispanic",270,"Home","Less than HS"
2006,"07","Suicide",0,"M",67,"White",100,"Home","BA+"
2006,"08","Suicide",0,"M",66,"White",100,"Home","BA+"
2006,"08","Suicide",0,"M",85,"White",100,"Home","HS/GED"
2006,"07","Suicide",0,"F",72,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"M",31,"White",100,"Home","Some college"
2006,"08","Suicide",0,"M",41,"White",100,"Home","Less than HS"
2006,"08","Suicide",0,"M",30,"White",100,"Other specified","HS/GED"
2006,"08","Suicide",0,"F",27,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",80,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",39,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",84,"White",100,"Home","BA+"
2006,"07","Homicide",0,"M",47,"Hispanic",260,"Home","HS/GED"
2006,"07","Homicide",0,"M",33,"Black",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",59,"White",100,"Home","Some college"
2006,"08","Homicide",0,"M",34,"Hispanic",220,"Home","Less than HS"
2006,"08","Homicide",0,"M",17,"Hispanic",220,"Other unspecified","Less than HS"
2006,"08","Homicide",0,"M",27,"Black",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",91,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"M",19,"Black",100,"Street","HS/GED"
2006,"08","Suicide",0,"M",51,"White",100,"Other specified","Some college"
2006,"08","Suicide",0,"M",40,"White",100,"Trade/service area","Some college"
2006,"08","Homicide",0,"M",44,"White",100,"Other unspecified","BA+"
2006,"08","Homicide",0,"M",47,"Black",100,"Other unspecified","HS/GED"
2006,"08","Homicide",0,"M",32,"Black",100,"Other unspecified","HS/GED"
2006,"08","Homicide",0,"F",29,"Hispanic",220,"Other unspecified","Less than HS"
2006,"08","Homicide",0,"M",50,"Black",100,"Other unspecified","HS/GED"
2006,"08","Homicide",0,"M",25,"Black",100,"Other unspecified","HS/GED"
2006,"08","Homicide",0,"M",56,"Black",100,"Home","Some college"
2006,"08","Suicide",0,"M",26,"White",100,"Street","HS/GED"
2006,"08","Homicide",0,"F",19,"Black",100,"Home","Less than HS"
2006,"08","Homicide",0,"M",26,"White",100,"School/instiution","Some college"
2006,"08","Homicide",0,"M",45,"White",100,"Other unspecified","HS/GED"
2006,"08","Homicide",0,"M",17,"White",100,"Street","Less than HS"
2006,"08","Homicide",0,"M",18,"Black",100,"Home","Less than HS"
2006,"08","Homicide",0,"M",19,"Hispanic",210,"Home","Less than HS"
2006,"07","Suicide",0,"M",47,"White",100,"Home","Some college"
2006,"08","Suicide",0,"M",60,"White",100,"Home","HS/GED"
2006,"07","Homicide",0,"F",39,"Hispanic",260,"Home","HS/GED"
2006,"08","Suicide",0,"M",35,"White",100,"Street","Some college"
2006,"08","Suicide",0,"M",69,"White",100,"Other specified","BA+"
2006,"07","Suicide",0,"M",46,"White",100,"Home","BA+"
2006,"08","Homicide",0,"M",27,"Black",100,"Street","HS/GED"
2006,"08","Homicide",0,"F",17,"Black",100,"Street","Less than HS"
2006,"08","Homicide",0,"M",20,"Black",100,"Other unspecified","Some college"
2006,"08","Accidental",0,"M",21,"Black",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",59,"White",100,"Home","BA+"
2006,"08","Suicide",0,"M",39,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"F",65,"White",100,"Home","Some college"
2006,"08","Suicide",0,"M",42,"White",100,"Other specified","Less than HS"
2006,"08","Homicide",0,"M",21,"Hispanic",270,"Home","Some college"
2006,"08","Homicide",0,"M",30,"Black",100,"Other unspecified","HS/GED"
2006,"08","Homicide",0,"F",35,"Black",100,"Other specified","Less than HS"
2006,"08","Suicide",0,"F",36,"Black",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",57,"White",100,"Home","BA+"
2006,"08","Homicide",0,"F",21,"Hispanic",260,"Home","Some college"
2006,"08","Homicide",0,"F",53,"White",100,"Other unspecified","BA+"
2006,"08","Suicide",0,"M",65,"White",100,"Sports","BA+"
2006,"08","Homicide",0,"M",24,"Black",100,"School/instiution","Some college"
2006,"08","Suicide",0,"M",23,"White",100,"Home","Some college"
2006,"08","Suicide",0,"M",55,"White",100,"Home","BA+"
2006,"08","Accidental",0,"F",46,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"F",37,"White",100,"Trade/service area","HS/GED"
2006,"08","Homicide",0,"M",29,"Black",100,"Home","Less than HS"
2006,"08","Suicide",0,"M",72,"White",100,"Other specified","Some college"
2006,"08","Suicide",0,"M",50,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"F",33,"White",100,"Street","HS/GED"
2006,"08","Suicide",0,"M",32,"White",100,"Other specified","Less than HS"
2006,"08","Suicide",0,"M",79,"White",100,"Home","BA+"
2006,"08","Homicide",0,"M",48,"Black",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",34,"White",100,"Other specified","HS/GED"
2006,"08","Suicide",0,"M",34,"White",100,"Other specified","HS/GED"
2006,"08","Suicide",0,"F",80,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",86,"White",100,"Home","Less than HS"
2006,"08","Suicide",0,"M",37,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",62,"White",100,"Home","Some college"
2006,"08","Homicide",0,"M",29,"Black",100,"Home","Less than HS"
2006,"08","Suicide",0,"M",73,"White",100,"Home","Less than HS"
2006,"08","Homicide",0,"M",32,"Black",100,"Other specified","HS/GED"
2006,"08","Homicide",0,"M",20,"Black",100,"Street","HS/GED"
2006,"08","Homicide",0,"F",27,"Black",100,"Other specified","HS/GED"
2006,"08","Suicide",0,"M",70,"White",100,"Trade/service area","Less than HS"
2006,"08","Homicide",0,"M",43,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"M",50,"Black",100,"Home","Less than HS"
2006,"08","Suicide",0,"F",64,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",70,"White",100,"Home","BA+"
2006,"08","Homicide",0,"M",22,"Black",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",86,"White",100,"Home","Less than HS"
2006,"08","Homicide",0,"M",39,"Hispanic",260,"Other unspecified","HS/GED"
2006,"08","Suicide",0,"M",80,"White",100,"Other specified","HS/GED"
2006,"08","Homicide",0,"M",19,"Black",100,"Other unspecified","HS/GED"
2006,"08","Suicide",0,"M",51,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"M",23,"Black",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",39,"White",100,"Home","BA+"
2006,"08","Homicide",0,"M",23,"Hispanic",210,"Home","HS/GED"
2006,"08","Suicide",0,"M",80,"White",100,"Home","BA+"
2006,"08","Homicide",0,"M",21,"Black",100,"Street","Less than HS"
2006,"08","Suicide",0,"M",71,"Asian/Pacific Islander",100,"Trade/service area","HS/GED"
2006,"08","Suicide",0,"F",40,"White",100,"Other specified","Less than HS"
2006,"08","Homicide",0,"M",22,"Black",100,"Home","Less than HS"
2006,"08","Suicide",0,"M",54,"Black",100,"Home","Some college"
2006,"08","Suicide",0,"F",59,"White",100,"Other unspecified","Some college"
2006,"08","Suicide",0,"M",23,"White",100,"Residential institution","Some college"
2006,"08","Homicide",0,"M",25,"Black",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",60,"White",100,"Home","BA+"
2006,"08","Homicide",0,"F",59,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"M",36,"White",100,"Street","Less than HS"
2006,"08","Suicide",0,"M",83,"Hispanic",270,"Other specified","HS/GED"
2006,"08","Homicide",0,"M",20,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"M",19,"White",100,"Home","Less than HS"
2006,"08","Homicide",0,"M",24,"Black",100,"Other specified","Less than HS"
2006,"08","Suicide",0,"M",69,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",28,"White",100,"Other unspecified","Some college"
2006,"08","Homicide",1,"M",25,"White",100,NA,"Some college"
2006,"08","Homicide",0,"M",86,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",66,"White",100,"Home","Less than HS"
2006,"08","Suicide",0,"M",29,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",77,"White",100,"Home","Less than HS"
2006,"08","Suicide",0,"M",31,"White",100,"Other specified","HS/GED"
2006,"08","Suicide",0,"M",63,"White",100,"Home","BA+"
2006,"08","Suicide",0,"M",38,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",85,"Hispanic",270,"Home","Less than HS"
2006,"08","Homicide",0,"M",14,"Hispanic",270,"Other unspecified","Less than HS"
2006,"08","Homicide",0,"M",16,"Hispanic",270,"Street","Less than HS"
2006,"08","Suicide",0,"M",66,"White",100,"Home","Less than HS"
2006,"08","Homicide",1,"M",23,"Black",100,NA,"Less than HS"
2006,"08","Suicide",0,"M",47,"White",100,"Home","Some college"
2006,"08","Homicide",0,"M",27,"Black",100,"Home","Less than HS"
2006,"08","Suicide",0,"M",64,"White",100,"Other specified","HS/GED"
2006,"09","Accidental",0,"F",32,"White",100,"Home","Some college"
2006,"09","Homicide",0,"M",20,"Black",100,"Other specified","Less than HS"
2006,"09","Suicide",0,"M",58,"White",100,"Trade/service area","HS/GED"
2006,"08","Homicide",0,"M",29,"Black",100,"Other specified","HS/GED"
2006,"08","Suicide",0,"M",78,"White",100,"Home","Some college"
2006,"08","Suicide",0,"M",25,"White",100,"Home","Some college"
2006,"08","Suicide",0,"M",17,"White",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",52,"White",100,"Trade/service area","BA+"
2006,"08","Suicide",0,"F",66,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",46,"White",100,"Home","BA+"
2006,"08","Suicide",0,"M",59,"White",100,"Home","NA"
2006,"09","Suicide",0,"M",28,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"M",32,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",65,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"F",48,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",74,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",84,"White",100,"Home","BA+"
2006,"09","Suicide",0,"F",53,"White",100,"Home","Some college"
2006,"08","Homicide",0,"M",50,"White",100,"Home","Some college"
2006,"08","Undetermined",0,"M",39,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",77,"White",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",20,"Hispanic",260,"Street","Less than HS"
2006,"08","Suicide",0,"M",43,"White",100,"Home","Some college"
2006,"08","Suicide",0,"M",57,"White",100,"Other specified","Some college"
2006,"08","Suicide",0,"M",21,"Black",100,"Home","HS/GED"
2006,"08","Homicide",0,"F",42,"Hispanic",270,"Street","HS/GED"
2006,"09","Suicide",0,"F",48,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"M",37,"Hispanic",270,"Other unspecified","HS/GED"
2006,"08","Homicide",0,"M",31,"Black",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",30,"White",100,"Other specified","HS/GED"
2006,"09","Homicide",0,"M",35,"Black",100,"Home","BA+"
2006,"09","Suicide",0,"F",21,"Asian/Pacific Islander",100,"Home","Some college"
2006,"09","Suicide",0,"F",43,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",5,"Asian/Pacific Islander",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",82,"White",100,"Other specified","HS/GED"
2006,"09","Suicide",0,"F",47,"White",100,"Home","Some college"
2006,"09","Homicide",0,"M",23,"Black",100,"Home","Some college"
2006,"09","Suicide",0,"F",38,"White",100,"Home","Some college"
2006,"09","Suicide",0,"M",85,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",59,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"F",69,"White",100,"Home","Some college"
2006,"09","Suicide",0,"M",71,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"F",75,"White",100,"Home","BA+"
2006,"09","Suicide",0,"M",45,"White",100,"Other specified","HS/GED"
2006,"09","Suicide",0,"F",25,"Hispanic",220,"Home","Some college"
2006,"09","Suicide",0,"M",55,"White",100,"Home","BA+"
2006,"09","Suicide",0,"F",47,"White",100,"Home","HS/GED"
2006,"08","Homicide",0,"M",56,"Black",100,"Street","HS/GED"
2006,"09","Homicide",0,"M",25,"Black",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",46,"White",100,"Other specified","BA+"
2006,"09","Suicide",0,"F",60,"White",100,"Home","Some college"
2006,"09","Suicide",0,"M",52,"White",100,"Home","BA+"
2006,"09","Suicide",0,"M",55,"White",100,"Other specified","HS/GED"
2006,"09","Homicide",0,"M",20,"Black",100,"Trade/service area","Less than HS"
2006,"09","Accidental",0,"M",32,"White",100,"Home","Some college"
2006,"09","Suicide",0,"M",81,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",91,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",26,"White",100,"Home","Some college"
2006,"09","Suicide",0,"M",42,"White",100,"Home","Less than HS"
2006,"09","Homicide",0,"M",27,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",26,"Black",100,"Other specified","Less than HS"
2006,"09","Suicide",0,"M",68,"White",100,"Home","HS/GED"
2006,"08","Suicide",0,"M",67,"White",100,"Other unspecified","HS/GED"
2006,"09","Suicide",0,"M",30,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",20,"Black",100,"Home","Less than HS"
2006,"09","Homicide",0,"M",20,"Black",100,"Other specified","Less than HS"
2006,"09","Suicide",0,"F",35,"White",100,"Home","Some college"
2006,"09","Homicide",0,"M",23,"Black",100,"School/instiution","Less than HS"
2006,"09","Suicide",0,"M",42,"Black",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",20,"Hispanic",210,"Other unspecified","HS/GED"
2006,"09","Suicide",0,"M",47,"White",100,"Home","BA+"
2006,"09","Suicide",0,"M",23,"White",100,"Street","HS/GED"
2006,"08","Suicide",0,"M",35,"White",100,"Street","HS/GED"
2006,"09","Suicide",0,"M",79,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"F",52,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",43,"Hispanic",270,"Home","Some college"
2006,"09","Homicide",0,"M",38,"Black",100,"Street","HS/GED"
2006,"09","Suicide",0,"M",76,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",61,"White",100,"Home","Some college"
2006,"09","Homicide",0,"M",32,"Black",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",27,"White",100,"Home","BA+"
2006,"08","Suicide",0,"M",69,"White",100,"Home","NA"
2006,"09","Suicide",0,"M",48,"White",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",48,"Hispanic",210,"Street","HS/GED"
2006,"09","Homicide",0,"M",21,"Black",100,"Street","Less than HS"
2006,"09","Suicide",0,"F",76,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",46,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",18,"Black",100,"Street","HS/GED"
2006,"09","Suicide",0,"M",74,"White",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",64,"White",100,"Home","BA+"
2006,"09","Suicide",0,"M",76,"White",100,"Home","BA+"
2006,"09","Homicide",0,"M",21,"Hispanic",270,"Other specified","HS/GED"
2006,"09","Suicide",0,"M",79,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",47,"Black",100,"Street","Some college"
2006,"09","Suicide",0,"M",49,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"F",47,"White",100,"Home","Less than HS"
2006,"09","Homicide",0,"F",16,"White",100,"Other specified","Less than HS"
2006,"09","Homicide",0,"M",21,"Black",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",86,"Hispanic",270,"Home","BA+"
2006,"09","Suicide",0,"M",28,"Hispanic",210,"Other unspecified","Less than HS"
2006,"09","Homicide",0,"M",21,"Black",100,"Home","Some college"
2006,"09","Homicide",0,"M",19,"Black",100,"Other specified","Less than HS"
2006,"09","Homicide",0,"F",41,"Black",100,"Trade/service area","HS/GED"
2006,"09","Homicide",0,"F",46,"Hispanic",270,"Other specified","HS/GED"
2006,"09","Homicide",0,"M",38,"Black",100,"Home","Some college"
2006,"09","Suicide",0,"M",51,"White",100,"Street","BA+"
2006,"09","Homicide",0,"M",64,"White",100,"Trade/service area","Less than HS"
2006,"09","Homicide",0,"M",32,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",43,"White",100,"Home","BA+"
2006,"09","Homicide",0,"M",37,"Black",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",25,"Black",100,"Other specified","HS/GED"
2006,"09","Homicide",0,"M",39,"White",100,"Trade/service area","Less than HS"
2006,"09","Suicide",0,"M",19,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",43,"White",100,"Home","Some college"
2006,"09","Accidental",0,"M",17,"White",100,"Home","Less than HS"
2006,"09","Homicide",0,"M",19,"White",100,"Home","Less than HS"
2006,"09","Suicide",0,"F",49,"White",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",71,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",55,"White",100,"Other unspecified","BA+"
2006,"09","Suicide",0,"F",35,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",72,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",33,"White",100,"Other specified","HS/GED"
2006,"09","Homicide",0,"M",40,"Black",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",20,"Black",100,"Trade/service area","Less than HS"
2006,"09","Homicide",0,"M",20,"Black",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",21,"White",100,"Other specified","Less than HS"
2006,"09","Suicide",0,"M",47,"Hispanic",270,"Home","HS/GED"
2006,"09","Homicide",0,"F",43,"White",100,"Home","BA+"
2006,"09","Homicide",0,"M",25,"Black",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",22,"Black",100,"Home","Less than HS"
2006,"09","Homicide",0,"M",24,"White",100,"Street","HS/GED"
2006,"09","Suicide",0,"M",56,"White",100,"Other specified","HS/GED"
2006,"09","Homicide",0,"M",29,"Black",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",83,"Hispanic",270,"Home","Less than HS"
2006,"09","Suicide",0,"F",47,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",61,"White",100,"Home","BA+"
2006,"09","Homicide",0,"M",19,"Hispanic",210,"Other specified","HS/GED"
2006,"09","Suicide",0,"F",86,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",64,"White",100,"Home","Some college"
2006,"09","Suicide",0,"M",18,"Black",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",54,"White",100,"Home","Some college"
2006,"09","Homicide",0,"M",18,"Hispanic",223,"Street","HS/GED"
2006,"09","Suicide",0,"M",45,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",48,"White",100,"Home","Some college"
2006,"09","Suicide",0,"M",41,"White",100,"Home","Some college"
2006,"09","Suicide",0,"M",41,"White",100,"Trade/service area","HS/GED"
2006,"09","Homicide",0,"F",59,"White",100,"Other specified","HS/GED"
2006,"09","Suicide",0,"F",57,"White",100,"Home","Some college"
2006,"08","Homicide",0,"M",28,"Black",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",35,"White",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",49,"White",100,"Home","HS/GED"
2006,"09","Accidental",0,"M",66,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",25,"White",100,"Home","Some college"
2006,"09","Suicide",0,"M",49,"White",100,"Home","Some college"
2006,"09","Accidental",0,"M",65,"White",100,"Home","BA+"
2006,"09","Suicide",0,"F",75,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",39,"White",100,"Other specified","HS/GED"
2006,"09","Suicide",0,"F",50,"White",100,"Home","BA+"
2006,"09","Suicide",0,"M",22,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"F",17,"White",100,"Home","Less than HS"
2006,"09","Homicide",0,"M",20,"Black",100,"Street","Some college"
2006,"09","Suicide",0,"F",48,"White",100,"Home","Less than HS"
2006,"09","Suicide",0,"F",38,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",43,"White",100,"Home","BA+"
2006,"09","Suicide",0,"F",31,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",27,"Black",100,"Other specified","Less than HS"
2006,"10","Homicide",0,"M",20,"Black",100,"Home","Less than HS"
2006,"09","Homicide",0,"M",50,"White",100,"Home","Less than HS"
2006,"09","Homicide",0,"M",20,"Black",100,"Other specified","Less than HS"
2006,"09","Suicide",0,"M",52,"White",100,"Home","BA+"
2006,"09","Suicide",0,"M",72,"White",100,"Home","Less than HS"
2006,"09","Suicide",0,"M",75,"White",100,"Home","HS/GED"
2006,"10","Suicide",0,"M",91,"White",100,"Home","HS/GED"
2006,"10","Homicide",0,"F",82,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",52,"White",100,"Home","NA"
2006,"09","Homicide",0,"M",13,"Hispanic",210,"Street","Less than HS"
2006,"09","Suicide",0,"F",34,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",57,"White",100,"Home","HS/GED"
2006,"09","Suicide",0,"M",70,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"F",39,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",39,"White",100,"Home","HS/GED"
2006,"09","Homicide",0,"M",23,"Black",100,"Other specified","Less than HS"
2006,"09","Homicide",0,"M",25,"White",100,"Home","Some college"
2006,"09","Homicide",0,"M",26,"Black",100,"Other specified","Some college"
2006,"09","Suicide",0,"M",51,"White",100,"Other specified","BA+"
2006,"10","Suicide",0,"M",52,"White",100,"Home","Some college"
